GENE	SYMBOL	CHR	START	STOP	NSNPS	N	ZSTAT	P
6790	AURKA	20	54944445	54967351	55	911457	0.55481	0.28951
1477	CSTF1	20	54967427	54979582	32	912030	0.62006	0.26761
57091	CASS4	20	54987168	55034396	131	941513	0.15336	0.43906
51507	RTF2	20	55043641	55093942	110	964812	-1.2014	0.8852
140687	GCNT7	20	55066548	55100981	83	965866	-1.0368	0.8501
200232	FAM209A	20	55099785	55101208	1	959112	-0.30863	0.6212
388799	FAM209B	20	55105960	55111576	13	901804	0.35257	0.3622
7022	TFAP2C	20	55204358	55214339	15	905940	-0.62668	0.73457
655	BMP7	20	55743809	55841707	372	960069	2.027	0.021329
23626	SPO11	20	55904831	55919049	44	960944	2.6176	0.0044278
8480	RAE1	20	55926145	55953519	109	971612	2.5087	0.0060581
100462983	MTRNR2L3	20	55933496	55934878	9	978477	2.1095	0.017451
55544	RBM38	20	55966454	55984389	59	951774	4.6435	1.7124e-06
140690	CTCFL	20	56071021	56100708	119	936156	5.3875	3.5719e-08
5105	PCK1	20	56136137	56141515	24	974647	7.6858	7.605e-15
81030	ZBP1	20	56178902	56195632	34	885339	-0.5887	0.72197
56937	PMEPA1	20	56223448	56286592	216	914228	-0.82366	0.79493
128602	CIMIP1	20	56725983	56736186	15	947786	0.73404	0.23146
140731	ANKRD60	20	56793510	56804039	31	926442	-1.2687	0.89772
57403	RAB22A	20	56884771	56942563	186	961111	-1.3329	0.90872
9217	VAPB	20	56964175	57026157	174	971811	-0.86483	0.80643
164284	APCDD1L	20	57033503	57090405	165	927795	2.4632	0.0068851
8675	STX16	20	57226309	57254582	67	948814	0.25326	0.40003
79716	NPEPL1	20	57264187	57290900	105	942500	1.1483	0.12542
2778	GNAS	20	57414756	57486250	201	947166	5.6826	6.6336e-09
51497	NELFCD	20	57556263	57570400	36	969071	0.81054	0.20881
1522	CTSZ	20	57570242	57582309	51	948274	0.70564	0.24021
81027	TUBB1	20	57594309	57601709	14	933985	1.4118	0.079006
514	ATP5F1E	20	57603733	57607422	6	942483	1.8393	0.032939
51012	PRELID3B	20	57608200	57617901	15	970057	2.396	0.008288
128611	ZNF831	20	57735895	57834168	288	943470	-0.35618	0.63915
1908	EDN3	20	57875499	57901047	65	895786	-0.34228	0.63393
116154	PHACTR3	20	58152564	58422766	987	943311	-0.1707	0.56777
10388	SYCP2	20	58438612	58508704	124	936609	-0.13061	0.55196
63939	FAM217B	20	58508819	58523735	10	901535	-0.20768	0.58226
5509	PPP1R3D	20	58511887	58515352	2	893023	-0.28449	0.61198
60437	CDH26	20	58533471	58588772	134	926319	-1.0295	0.84837
284756		20	58630980	58648008	36	926718	-0.9191	0.82098
1002	CDH4	20	59827482	60515673	3105	929603	-0.26417	0.60418
6874	TAF4	20	60549854	60640866	302	931259	6.7557	7.1083e-12
149986	LSM14B	20	60697517	60710434	23	942678	0.48407	0.31417
5688	PSMA7	20	60711783	60718514	17	983370	0.71966	0.23587
26039	SS18L1	20	60718816	60757566	194	945789	1.1145	0.13253
26164	MTG2	20	60758081	60778624	115	946307	1.9844	0.023605
11255	HRH3	20	60790017	60795323	10	909989	1.5382	0.061996
9885	OSBPL2	20	60813541	60871269	175	957039	5.6655	7.3313e-09
11047	ADRM1	20	60877112	60884206	18	947225	3.4015	0.00033503
3911	LAMA5	20	60884116	60942368	293	936586	7.7049	6.5495e-15
6227	RPS21	20	60962121	60963576	4	982431	4.9593	3.5381e-07
81928	CABLES2	20	60963686	60982339	91	955534	5.4235	2.9226e-08
140893	RBBP8NL	20	60985293	61002629	54	921128	1.224	0.11047
140628	GATA5	20	61038553	61051026	41	911555	1.0546	0.14581
128826	MIR1-1HG	20	61147660	61167971	108	919208	-0.49033	0.68805
28231	SLCO4A1	20	61273795	61317137	138	911906	-1.0648	0.85651
4923	NTSR1	20	61340189	61394123	257	911183	-0.82902	0.79645
55257	MRGBP	20	61427804	61431945	17	922046	1.0944	0.13689
11054	OGFR	20	61436156	61445352	45	928835	1.0977	0.13618
1299	COL9A3	20	61448414	61472511	132	886736	0.62169	0.26707
10732	TCFL5	20	61472467	61493115	78	939413	0.55789	0.28846
100132911	DPH3P1	20	61476476	61477543	2	853799	-0.36826	0.64366
11083	DIDO1	20	61509090	61569304	194	955625	2.6223	0.0043669
54994	GID8	20	61569421	61579827	30	947174	1.8538	0.031885
63910	SLC17A9	20	61583999	61599949	57	934188	-0.32349	0.62684
54915	YTHDF1	20	61826781	61847538	56	936691	-0.24054	0.59504
79444	BIRC7	20	61867235	61871859	26	961435	1.5396	0.061825
128414	NKAIN4	20	61872136	61885892	109	939394	0.42425	0.33569
55738	ARFGAP1	20	61904137	61921145	42	919454	-0.1216	0.54839
57642	COL20A1	20	61924538	61962285	123	926384	-0.42104	0.66314
1137	CHRNA4	20	61974662	62009487	204	896881	1.0749	0.1412
3785	KCNQ2	20	62031561	62103993	297	933344	2.3584	0.0091767
1917	EEF1A2	20	62119365	62130668	52	901177	2.2962	0.010831
79144	PPDPF	20	62151426	62153524	8	898267	5.597	1.0902e-08
5753	PTK6	20	62159766	62168723	28	901141	3.03	0.0012226
6725	SRMS	20	62172163	62178857	22	877462	2.5414	0.0055198
79025	FNDC11	20	62184373	62188061	8	871626	1.6325	0.051286
85441	HELZ2	20	62189439	62205592	66	916190	3.2856	0.00050888
26205	GMEB2	20	62218955	62258381	156	940060	4.4746	3.8274e-06
50861	STMN3	20	62271058	62284963	41	882392	4.9773	3.2236e-07
51750	RTEL1	20	62289163	62327606	180	937351	7.199	3.032e-13
8771	TNFRSF6B	20	62328004	62330051	11	948538	6.6296	1.6827e-11
10139	ARFRP1	20	62329995	62339365	15	957715	6.9634	1.6604e-12
84619	ZGPAT	20	62338727	62367494	84	949423	6.9188	2.2769e-12
54923	LIME1	20	62367480	62370460	8	972976	6.7034	1.0185e-11
56731	SLC2A4RG	20	62371211	62375403	11	979950	6.4243	6.6259e-11
140685	ZBTB46	20	62375021	62463731	417	945813	5.2248	8.7162e-08
140701	ABHD16B	20	62492566	62494341	6	906124	-0.29331	0.61536
7165	TPD52L2	20	62496581	62522898	73	906626	2.6863	0.0036119
80331	DNAJC5	20	62526455	62567384	146	928976	3.3287	0.00043626
54963	UCKL1	20	62571182	62587800	40	880799	4.0697	2.3535e-05
57473	ZNF512B	20	62588057	62601223	33	921149	2.9889	0.0014001
140700	SAMD10	20	62605466	62611182	19	960162	0.87813	0.18994
24148	PRPF6	20	62612417	62664453	108	907481	1.3566	0.087458
54345	SOX18	20	62679079	62680979	2	793806	1.8803	0.030031
6919	TCEA2	20	62688439	62703700	45	916926	6.182	3.1656e-10
10287	RGS19	20	62704534	62711356	13	920752	6.5579	2.729e-11
4987	OPRL1	20	62711451	62731996	39	931410	5.0945	1.748e-07
198437	LKAAEAR1	20	62714729	62715712	3	945336	5.3606	4.1465e-08
2832	NPBWR2	20	62737183	62738184	4	890969	3.3884	0.00035145
4661	MYT1	20	62795827	62873606	254	915440	3.6141	0.00015069
55251	PCMTD2	20	62887048	62907583	52	936073	5.97	1.1861e-09
149998	LIPI	21	15480784	15583361	412	952181	-0.16421	0.56522
54033	RBM11	21	15588466	15600693	78	962269	-2.8096	0.99752
6782	HSPA13	21	15743436	15755509	48	981608	-1.807	0.96462
64092	SAMSN1	21	15857549	15955723	401	949003	0.13011	0.44824
388813		21	15964484	16015428	162	943277	-1.009	0.84351
8204	NRIP1	21	16333556	16438224	205	948526	0.56272	0.28681
29761	USP25	21	17102327	17252377	280	947222	-0.3337	0.6307
1525	CXADR	21	18885224	18965897	235	943743	2.845	0.0022208
10950	BTG3	21	18965968	18985268	21	928910	-0.37151	0.64487
54149	C21orf91	21	19161284	19191703	53	948748	0.42248	0.33634
140578	CHODL	21	19400190	19639687	833	940985	0.52534	0.29967
5651	TMPRSS15	21	19641433	19775970	467	946012	-1.5343	0.93752
4685	NCAM2	21	22370633	22913892	1934	957567	0.92213	0.17823
54148	MRPL39	21	26957968	26979801	90	986221	0.64956	0.25799
58494	JAM2	21	27011594	27089874	224	957699	1.6628	0.048177
522	ATP5PF	21	27096791	27107965	21	968666	-0.37408	0.64583
2551	GABPA	21	27107258	27144771	55	960754	-0.47403	0.68226
351	APP	21	27252861	27543446	848	958097	0.54157	0.29406
100996571	CYYR1-AS1	21	27765954	27941571	562	947413	-0.72943	0.76713
116159	CYYR1	21	27838528	27945603	337	954980	-1.5364	0.93778
9510	ADAMTS1	21	28208606	28217728	36	922875	1.8233	0.034131
11096	ADAMTS5	21	28290231	28339439	157	966361	0.8458	0.19883
29104	HEMK2	21	30244513	30257695	61	971086	1.7871	0.036962
26046	LTN1	21	30300466	30365277	132	973698	3.2598	0.00055749
10069	RWDD2B	21	30378080	30391685	25	954343	1.7503	0.040031
10600	USP16	21	30396938	30426809	46	959848	2.3391	0.0096641
10694	CCT8	21	30428647	30446010	33	949439	2.8696	0.0020548
56911	MAP3K7CL	21	30449659	30548210	328	978935	4.0883	2.1723e-05
571	BACH1	21	30671151	30734257	69	960610	4.4613	4.074e-06
2897	GRIK1	21	30909254	31312282	1309	963594	-0.39745	0.65448
26285	CLDN17	21	31538241	31538971	2	900775	0.046326	0.48153
9073	CLDN8	21	31586324	31588469	4	952831	2.9845	0.00142
643803	KRTAP24-1	21	31653627	31655276	5	983892	-0.90278	0.81668
100131902	KRTAP25-1	21	31661463	31661832	2	1000750	0.25156	0.40069
388818	KRTAP26-1	21	31691449	31692607	6	983280	-0.33952	0.63289
643812	KRTAP27-1	21	31709331	31710012	2	997483	1.4964	0.067272
337959	KRTAP13-2	21	31743709	31744557	5	929071	0.96438	0.16743
140258	KRTAP13-1	21	31768392	31769140	1	961734	-0.81303	0.7919
284827	KRTAP13-4	21	31802594	31803076	3	910061	-0.97771	0.83589
254950	KRTAP15-1	21	31812646	31813098	2	951236	-0.92724	0.8231
337970	KRTAP19-3	21	31863782	31864275	1	1003690	0.080047	0.4681
337971	KRTAP19-4	21	31869174	31869428	1	999358	0.64211	0.2604
337972	KRTAP19-5	21	31874190	31874408	2	889581	1.3392	0.090259
337973	KRTAP19-6	21	31913854	31914181	1	1004040	0.19729	0.4218
337968	KRTAP6-3	21	31964759	31965374	1	961734	1.1278	0.1297
337979	KRTAP22-1	21	31973440	31973586	2	929508	-0.17963	0.57128
337966	KRTAP6-1	21	31986005	31986223	1	921979	-0.90173	0.8164
337975	KRTAP20-1	21	31988774	31988944	1	927677	-0.6632	0.7464
100288323	KRTAP21-3	21	32090843	32091095	1	956102	0.084574	0.4663
337978	KRTAP21-2	21	32119269	32119520	1	999310	0.47218	0.3184
337879	KRTAP8-1	21	32185015	32185570	2	915815	1.4341	0.07577
337878	KRTAP7-1	21	32201357	32202051	4	999557	-0.52558	0.70041
337880	KRTAP11-1	21	32252963	32253874	3	943954	0.81719	0.20691
728299	KRTAP19-8	21	32410478	32410795	1	960783	-0.079795	0.5318
7074	TIAM1	21	32490736	32931290	1406	944489	1.6257	0.052003
6647	SOD1	21	33031935	33041244	21	970855	1.7885	0.036845
57466	SCAF4	21	33043313	33104431	145	965557	2.7631	0.0028624
30811	HUNK	21	33245628	33376377	489	950468	-0.37493	0.64614
54069	MIS18A	21	33640530	33651376	14	947467	0.71382	0.23767
56246	MRAP	21	33664124	33687095	52	936927	-0.24764	0.59779
9875	URB1	21	33683330	33765312	196	953531	-0.12577	0.55004
59271	EVA1C	21	33784034	33887702	319	948401	2.0008	0.022709
140290	TCP10L	21	33947151	33957845	38	963422	0.96964	0.16611
56683	CFAP298	21	33973977	33985174	19	957073	-0.087459	0.53485
8867	SYNJ1	21	33997269	34100351	187	958501	-0.23785	0.594
94104	PAXBP1	21	34106210	34144169	61	954756	0.48299	0.31455
56245	EPCIP	21	34162984	34186053	68	950512	-0.41353	0.66039
10215	OLIG2	21	34398216	34401504	7	976300	-0.48334	0.68557
116448	OLIG1	21	34442450	34444728	7	897353	-1.1179	0.8682
3455	IFNAR2	21	34602231	34636831	110	969586	0.6492	0.2581
3588	IL10RB	21	34638665	34669539	100	941895	-0.56131	0.71271
3454	IFNAR1	21	34696748	34732129	93	938967	0.68906	0.24539
3460	IFNGR2	21	34775202	34809828	83	951699	2.4459	0.0072243
757	TMEM50B	21	34804793	34852316	176	970710	1.7834	0.03726
54943	DNAJC28	21	34860238	34864023	6	959829	1.3498	0.088536
2618	GART	21	34876238	34915223	58	965160	3.1552	0.00080193
6651	SON	21	34915344	34949820	44	945056	3.8447	6.0357e-05
29980	DONSON	21	34937165	34961019	29	952610	4.0793	2.2582e-05
9946	CRYZL1	21	34961647	35014160	75	935196	2.8699	0.0020532
6453	ITSN1	21	35014706	35261609	542	944092	3.1965	0.00069545
539	ATP5PO	21	35275757	35288158	49	971941	4.1572	1.6108e-05
6526	SLC5A3	21	35445503	35515334	139	940935	1.9634	0.024798
64968	MRPS6	21	35445823	35515334	139	940935	1.9634	0.024798
9992	KCNE2	21	35736323	35743440	22	971144	0.011318	0.49548
54065	SMIM11	21	35747749	35761452	36	782147	-0.18078	0.57173
101928147	C21orf140	21	35772204	35773947	7	704395	0.68325	0.24723
3753	KCNE1	21	35790910	35884573	290	814077	-0.67278	0.74945
1827	RCAN1	21	35888782	35987382	490	975835	1.4516	0.073302
54102	CLIC6	21	36041612	36090525	120	961170	0.87392	0.19108
861	RUNX1	21	36160098	36421595	698	940310	-1.8753	0.96962
54093	SETD4	21	37406839	37432869	88	968929	3.2608	0.00055545
873	CBR1	21	37442285	37445462	14	971361	1.9021	0.028582
874	CBR3	21	37506614	37518860	63	972188	0.80226	0.2112
9980	DOP1B	21	37529080	37666572	595	966343	0.58046	0.2808
23515	MORC3	21	37692360	37749999	186	968771	1.5177	0.064541
8208	CHAF1B	21	37757689	37789125	113	971540	3.279	0.00052091
23562	CLDN14	21	37832919	37948867	459	959691	6.1185	4.7222e-10
6493	SIM2	21	38071991	38122510	160	908409	1.7219	0.042548
3141	HLCS	21	38123189	38362545	871	949369	1.0719	0.14188
53820	RIPPLY3	21	38378456	38391959	55	934061	0.41394	0.33946
51227	PIGP	21	38437664	38445458	34	962616	3.1688	0.00076535
7267	TTC3	21	38445554	38575408	476	959960	3.4112	0.00032345
10311	VPS26C	21	38595721	38640425	115	954376	2.5317	0.0056752
1859	DYRK1A	21	38739859	38887679	453	959337	2.6313	0.0042532
3763	KCNJ6	21	38996778	39288741	1063	954859	-0.37248	0.64523
10281	DSCR4	21	39426313	39493454	151	949891	1.4528	0.073142
3772	KCNJ15	21	39601837	39675043	280	960369	1.7358	0.041296
2078	ERG	21	39739183	40033704	1104	948993	0.0092578	0.49631
2114	ETS2	21	40177231	40196879	46	940973	0.70569	0.24019
8624	PSMG1	21	40449076	40555440	395	956208	1.1511	0.12484
54014	BRWD1	21	40556102	40685745	385	955689	0.27683	0.39096
3150	HMGN1	21	40714241	40721047	31	945598	-0.27093	0.60678
7485	GET1	21	40752213	40769815	38	956201	1.8591	0.031509
150082	LCA5L	21	40777770	40817676	126	964640	0.91529	0.18002
6450	SH3BGR	21	40817797	40887433	270	965026	0.44799	0.32708
10317	B3GALT5	21	40928369	41034816	388	955777	-0.32845	0.62872
150084	IGSF5	21	41117334	41174023	352	966701	-0.45927	0.67698
5121	PCP4	21	41239347	41301322	299	939197	-1.0965	0.86357
1826	DSCAM	21	41384343	42219039	3418	944298	-0.91228	0.81919
25825	BACE2	21	42539728	42654461	382	934525	-2.1738	0.98514
191585	PLAC4	21	42547158	42557166	29	862237	0.35013	0.36312
54097	FAM3B	21	42688661	42729654	153	951583	-1.3467	0.91096
4600	MX2	21	42733918	42780870	174	927876	-3.089	0.999
4599	MX1	21	42792520	42831141	218	955695	-1.0264	0.84764
7113	TMPRSS2	21	42836236	42880085	202	943162	1.9593	0.025037
54101	RIPK4	21	43159529	43187249	115	959408	1.5707	0.058131
63977	PRDM15	21	43218385	43299591	449	958734	-0.45159	0.67422
25966	C2CD2	21	43305219	43374066	323	930364	1.0813	0.13978
49854	ZBTB21	21	43406940	43430496	68	940573	3.7303	9.561e-05
89766	UMODL1	21	43483068	43563105	483	953865	0.091111	0.4637
9619	ABCG1	21	43619799	43724497	437	952841	-0.10034	0.53996
7033	TFF3	21	43731777	43735706	12	934069	1.0902	0.13781
7032	TFF2	21	43766466	43771208	24	933802	-0.18283	0.57254
7031	TFF1	21	43782391	43786644	29	954353	-0.70674	0.76014
64699	TMPRSS3	21	43791996	43816955	129	925856	-0.36388	0.64203
53347	UBASH3A	21	43823971	43867790	220	964129	-0.099932	0.5398
89765	RSPH1	21	43892596	43916417	70	938274	0.65395	0.25657
54020	SLC37A1	21	43919742	44001550	406	955968	-1.3602	0.91311
5152	PDE9A	21	44073862	44195619	568	946625	3.8305	6.3939e-05
10785	WDR4	21	44263190	44299699	199	955774	2.5486	0.0054084
4731	NDUFV3	21	44313378	44329773	75	959492	2.2772	0.011388
5316	PKNOX1	21	44394643	44453688	315	962451	1.6866	0.045842
875	CBS	21	44473301	44496472	87	831177	2.4563	0.0070196
7307	U2AF1	21	44513066	44527716	36	779974	-0.29283	0.61517
1409	CRYAA	21	44589141	44592915	12	682348	0.57583	0.28237
150094	SIK1	21	44834395	44847002	53	795017	-0.93484	0.82506
11077	HSF2BP	21	44949066	45079380	266	891031	0.54748	0.29202
23076	RRP1B	21	45079432	45115960	60	922683	1.2607	0.1037
8566	PDXK	21	45138978	45182188	145	937233	-1.0566	0.85465
1476	CSTB	21	45193546	45196256	7	926289	-0.34637	0.63547
8568	RRP1	21	45209418	45223983	78	966698	-0.2048	0.58114
56894	AGPAT3	21	45285116	45407475	332	947575	-0.22224	0.58794
7109	TRAPPC10	21	45432206	45526433	225	936626	-0.7207	0.76445
5822	PWP2	21	45527208	45551063	73	787275	-0.088238	0.53516
8209	GATD3	21	45553476	45622835	254	794020	-0.3252	0.62748
23308	ICOSLG	21	45642874	45660881	73	798900	-0.2308	0.59126
29947	DNMT3L	21	45666222	45682099	70	837960	1.1357	0.12803
326	AIRE	21	45705721	45718102	49	912183	-0.95061	0.8291
5211	PFKL	21	45719925	45747261	122	926507	-1.9331	0.97339
755	CFAP410	21	45748827	45759285	27	912369	-1.1483	0.87459
7226	TRPM2	21	45770046	45862964	222	895219	-0.90832	0.81815
81543	LRRC3	21	45875393	45878739	9	916425	1.0649	0.14346
54084	TSPEAR	21	45917775	46131495	909	931920	-0.57308	0.7167
386677	KRTAP10-1	21	45959068	45960078	3	894000	-1.2515	0.89463
386679	KRTAP10-2	21	45970240	45971388	6	927616	2.0547	0.019952
386682	KRTAP10-3	21	45977906	45978643	6	852141	0.96229	0.16795
386672	KRTAP10-4	21	45993606	45994987	4	816948	-0.41491	0.6609
386680	KRTAP10-5	21	45999564	46000481	6	930807	-0.74019	0.77041
386674	KRTAP10-6	21	46011149	46012386	2	860398	0.42388	0.33582
386675	KRTAP10-7	21	46020497	46022091	10	883851	-1.7081	0.95619
386681	KRTAP10-8	21	46031996	46032871	3	892265	-1.6341	0.94888
386676	KRTAP10-9	21	46047040	46048295	10	946566	0.77588	0.21891
353333	KRTAP10-10	21	46057273	46058372	7	955339	-0.20131	0.57977
386678	KRTAP10-11	21	46066331	46067567	4	914189	0.66953	0.25158
386684	KRTAP12-4	21	46074130	46074576	3	939469	0.31969	0.3746
386683	KRTAP12-3	21	46077849	46078258	2	991456	0.97154	0.16564
353323	KRTAP12-2	21	46086106	46086844	9	953674	0.50967	0.30514
353332	KRTAP12-1	21	46101491	46102078	5	994713	-0.50207	0.69219
386685	KRTAP10-12	21	46117087	46117959	2	921282	0.87137	0.19178
7327	UBE2G2	21	46188495	46221751	131	951029	-0.44726	0.67266
6612	SUMO3	21	46225532	46238044	56	944003	-0.021875	0.50873
754	PTTG1IP	21	46269500	46294487	116	951830	1.6568	0.048779
3689	ITGB2	21	46305864	46348753	201	911916	1.3451	0.089295
85395	SLX9	21	46359918	46396891	126	916595	0.27303	0.39242
104	ADARB1	21	46494493	46646478	482	954381	-0.2641	0.60415
23275	POFUT2	21	46683843	46707811	67	960932	-0.064595	0.52575
80781	COL18A1	21	46825058	46933634	545	910969	5.2233	8.7859e-08
6573	SLC19A1	21	46934629	46983045	120	909904	2.5226	0.0058241
54039	PCBP3	21	47268023	47362368	378	946487	0.038922	0.48448
1291	COL6A1	21	47401663	47424963	92	922639	-0.072528	0.52891
1292	COL6A2	21	47518033	47552763	161	898423	0.9147	0.18018
10841	FTCD	21	47556065	47575499	93	867138	-0.62687	0.73463
84221	SPATC1L	21	47581062	47605167	154	948928	0.17083	0.43218
4047	LSS	21	47608360	47648738	133	949068	-1.199	0.88473
8888	MCM3AP	21	47655047	47706211	157	946282	-0.82924	0.79651
54059	YBEY	21	47706250	47733020	126	949172	0.048766	0.48055
54058	C21orf58	21	47720344	47743813	79	932096	0.42686	0.33474
5116	PCNT	21	47743976	47865682	509	929504	0.42323	0.33606
23181	DIP2A	21	47878862	47989926	411	948775	0.36111	0.35901
6285	S100B	21	48018531	48025035	36	874645	0.071234	0.47161
3275	PRMT2	21	48055507	48085155	91	945217	-0.53138	0.70242
150160	CCT8L2	22	17071648	17073700	3	900377	-0.070643	0.52816
150165	XKR3	22	17264302	17302584	91	942703	-1.5057	0.93393
128954	GAB4	22	17442826	17489112	208	961249	1.6359	0.050926
23765	IL17RA	22	17565849	17596584	93	941922	0.5996	0.27439
27439	TMEM121B	22	17597189	17602257	27	937444	-0.064173	0.52558
27440	HDHD5	22	17618410	17646177	102	950243	1.1548	0.1241
51816	ADA2	22	17659681	17702744	200	920248	0.077152	0.46925
27443	CECR2	22	17956630	18033845	294	943346	1.6471	0.04977
83733	SLC25A18	22	18043030	18073651	74	891189	1.9353	0.026478
101929372		22	18062923	18071972	15	926515	1.0208	0.15367
529	ATP6V1E1	22	18074902	18111588	199	960238	1.8177	0.034554
23786	BCL2L13	22	18111621	18213621	343	966109	1.2621	0.10346
637	BID	22	18216906	18257431	155	923131	1.7174	0.042951
57553	MICAL3	22	18270415	18507325	1041	947059	3.7624	8.4158e-05
55670	PEX26	22	18560686	18573797	37	954193	0.25302	0.40013
51807	TUBA8	22	18593453	18614498	57	936325	-0.24646	0.59734
11274	USP18	22	18632758	18660164	75	907374	1.5506	0.060503
8214	DGCR6	22	18893736	18899601	30	756337	2.9932	0.0013803
5625	PRODH	22	18900206	18924066	117	784346	2.9446	0.0016167
9993	DGCR2	22	19023795	19109967	345	978077	4.2181	1.2321e-05
8220	ESS2	22	19117792	19132190	29	971266	5.4063	3.2169e-08
23617	TSSK2	22	19118321	19120136	5	1002791	4.3782	5.9834e-06
2928	GSC2	22	19136504	19137796	2	928603	0.78809	0.21532
6576	SLC25A1	22	19163088	19166338	8	969023	1.7045	0.044148
8218	CLTCL1	22	19166986	19279247	439	954747	2.8284	0.0023393
7290	HIRA	22	19318221	19419247	227	946537	1.2424	0.10704
64976	MRPL40	22	19419302	19423600	13	989907	1.2793	0.1004
128977	C22orf39	22	19428409	19435755	14	978459	2.5121	0.0060005
7353	UFD1	22	19437464	19466818	82	965747	1.8833	0.029829
8318	CDC45	22	19466984	19508135	130	958442	2.0281	0.021274
7122	CLDN5	22	19510547	19515068	19	965218	2.0959	0.018044
5413	SEPTIN5	22	19701987	19710845	4	816308	0.85084	0.19743
2812	GP1BB	22	19711066	19712297	2	843146	-0.16338	0.56489
6899	TBX1	22	19744226	19771116	95	916653	0.078878	0.46856
54584	GNB1L	22	19775932	19842462	172	943936	-0.73923	0.77012
79680	RTL10	22	19833661	19842371	34	955459	0.78046	0.21756
10587	TXNRD2	22	19863040	19929359	306	956871	0.29737	0.38309
1312	COMT	22	19929263	19957498	130	944153	2.5407	0.0055308
421	ARVCF	22	19954126	20004325	226	957328	2.4631	0.0068872
128989	TANGO2	22	20004554	20053449	185	960164	1.1005	0.13556
54487	DGCR8	22	20067755	20099400	122	964496	1.5164	0.064703
27037	TRMT2A	22	20099389	20104818	22	950802	1.027	0.1522
5902	RANBP1	22	20103461	20114880	33	954556	0.73224	0.23201
29801	ZDHHC8	22	20119364	20135530	51	966771	1.6874	0.045767
388849	CCDC188	22	20135602	20138748	15	950510	1.731	0.04173
65078	RTN4R	22	20228938	20255816	35	858393	0.53462	0.29645
85359	DGCR6L	22	20301761	20307628	12	887709	1.92	0.027427
373856	USP41P	22	20704868	20731544	9	835520	0.98879	0.16138
